episode,reward,length,epsilon,moving_avg_reward,moving_avg_length
0,180.0,99,1.0,180.0,99.0
1,240.0,99,0.9901493354116763,210.0,99.0
2,60.0,99,0.9803966865736877,160.0,99.0
3,210.0,99,0.970741078213023,172.5,99.0
4,150.0,99,0.9611815447608,168.0,99.0
5,120.0,99,0.9517171302557069,160.0,99.0
6,170.0,99,0.9423468882484062,161.42857142857142,99.0
7,210.0,99,0.9330698817068886,167.5,99.0
8,150.0,99,0.9238851829227694,165.55555555555554,99.0
9,30.0,99,0.9147918734185159,152.0,99.0
10,90.0,99,0.9057890438555999,146.36363636363637,99.0
11,60.0,99,0.896875793943563,139.16666666666666,99.0
12,30.0,99,0.888051232349986,130.76923076923077,99.0
13,60.0,99,0.8793144766113556,125.71428571428571,99.0
14,60.0,99,0.8706646530448178,121.33333333333333,99.0
15,60.0,99,0.8621008966608072,117.5,99.0
16,120.0,99,0.8536223510765493,117.6470588235294,99.0
17,260.0,99,0.8452281684304199,125.55555555555556,99.0
18,350.0,99,0.8369175092971592,137.3684210526316,99.0
19,60.0,99,0.8286895426039287,133.5,99.0
20,60.0,99,0.820543445547202,130.0,99.0
21,180.0,99,0.8124784035104852,132.27272727272728,99.0
22,180.0,99,0.8044936099828537,134.34782608695653,99.0
23,180.0,99,0.7965882664783007,136.25,99.0
24,60.0,99,0.7887615824558878,133.2,99.0
25,180.0,99,0.7810127752406908,135.0,99.0
26,40.0,99,0.7733410699455306,131.4814814814815,99.0
27,140.0,99,0.7657456993934846,131.78571428571428,99.0
28,190.0,99,0.7582259040411682,133.79310344827587,99.0
29,60.0,99,0.7507809319027796,131.33333333333334,99.0
30,120.0,99,0.7434100384749007,130.96774193548387,99.0
31,180.0,99,0.7361124866620463,132.5,99.0
32,60.0,99,0.7288875467029541,130.3030303030303,99.0
33,0.0,99,0.7217344960976069,126.47058823529412,99.0
34,180.0,99,0.7146526195349836,128.0,99.0
35,30.0,99,0.7076412088215263,125.27777777777777,99.0
36,100.0,99,0.7006995628103208,124.5945945945946,99.0
37,90.0,99,0.6938269873309811,123.6842105263158,99.0
38,30.0,99,0.6870227951202322,121.28205128205128,99.0
39,30.0,99,0.680286305753183,119.0,99.0
40,150.0,99,0.6736168455752829,119.7560975609756,99.0
41,60.0,99,0.6670137476349562,118.33333333333333,99.0
42,120.0,99,0.6604763516169062,118.37209302325581,99.0
43,120.0,99,0.6540040037760834,118.4090909090909,99.0
44,90.0,99,0.6475960568723099,117.77777777777777,99.0
45,120.0,99,0.6412518701055556,117.82608695652173,99.0
46,60.0,99,0.6349708090518567,116.59574468085107,99.0
47,60.0,99,0.6287522455998737,115.41666666666667,99.0
48,70.0,99,0.6225955578880794,114.48979591836735,99.0
49,90.0,99,0.616500130242572,114.0,99.0
50,30.0,99,0.6104653531155071,112.3529411764706,99.0
51,60.0,99,0.6044906230241432,111.34615384615384,99.0
52,150.0,99,0.5985753424904924,112.0754716981132,99.0
53,150.0,99,0.5927189199815717,112.77777777777777,99.0
54,30.0,99,0.5869207698502498,111.27272727272727,99.0
55,60.0,99,0.5811803122766818,110.35714285714286,99.0
56,150.0,99,0.5754969732103268,111.05263157894737,99.0
57,150.0,99,0.5698701843125418,111.72413793103448,99.0
58,0.0,99,0.564299382899748,109.83050847457628,99.0
59,60.0,99,0.558784011887162,109.0,99.0
60,230.0,99,0.5533235197330861,110.98360655737704,99.0
61,30.0,99,0.5479173603837548,109.6774193548387,99.0
62,60.0,99,0.5425649932187278,108.88888888888889,99.0
63,90.0,99,0.5372658829968282,108.59375,99.0
64,90.0,99,0.5320194998026181,108.3076923076923,99.0
65,30.0,99,0.5268253189934059,107.12121212121212,99.0
66,60.0,99,0.5216828211467822,106.41791044776119,99.0
67,210.0,99,0.516591492008677,107.94117647058823,99.0
68,120.0,99,0.5115508224419336,108.1159420289855,99.0
69,120.0,99,0.5065603083753949,108.28571428571429,99.0
70,60.0,99,0.5016194507534953,107.6056338028169,99.0
71,90.0,99,0.49672775548635545,107.36111111111111,99.0
72,60.0,99,0.491884733400372,106.71232876712328,99.0
73,60.0,99,0.48708990018930043,106.08108108108108,99.0
74,30.0,99,0.48234277636582407,105.06666666666666,99.0
75,60.0,99,0.47764288721360454,104.47368421052632,99.0
76,90.0,99,0.47298976273981014,104.28571428571429,99.0
77,100.0,99,0.4683829376281158,104.23076923076923,99.0
78,60.0,99,0.4638219511921713,103.67088607594937,99.0
79,150.0,99,0.45930634732953224,104.25,99.0
80,60.0,99,0.45483567447604933,103.70370370370371,99.0
81,150.0,99,0.4504094855607117,104.26829268292683,99.0
82,120.0,99,0.44602733796093924,104.4578313253012,99.0
83,60.0,99,0.4416887934583202,103.92857142857143,99.0
84,120.0,99,0.43739341819478894,104.11764705882354,99.0
85,90.0,99,0.4331407826292394,103.95348837209302,99.0
86,90.0,99,0.4289304614945713,103.79310344827586,99.0
87,90.0,99,0.42476203375516264,103.63636363636364,99.0
88,120.0,99,0.42063508256476556,103.82022471910112,99.0
89,60.0,99,0.41654919522482203,103.33333333333333,99.0
90,90.0,99,0.4125039631431931,103.18681318681318,99.0
91,90.0,99,0.40849898179329963,103.04347826086956,99.0
92,30.0,99,0.404533850673669,102.25806451612904,99.0
93,90.0,99,0.40060817326788506,102.12765957446808,99.0
94,90.0,99,0.3967215570049359,102.0,99.0
95,120.0,99,0.3928736132199562,102.1875,99.0
96,120.0,99,0.3890639571153609,102.37113402061856,99.0
97,90.0,99,0.38529220772236483,102.24489795918367,99.0
98,90.0,99,0.38155798786288553,102.12121212121212,99.0
99,90.0,99,0.37786092411182526,102.0,99.0
100,120.0,99,0.3742006467597279,101.4,99.0
101,120.0,99,0.3705767897758081,100.2,99.0
102,60.0,99,0.3669889907713475,100.2,99.0
103,60.0,99,0.36343689096345594,98.7,99.0
104,90.0,99,0.35992013513919235,98.1,99.0
105,120.0,99,0.35643837162004377,98.1,99.0
106,60.0,99,0.3529912522267568,97.0,99.0
107,30.0,99,0.34957843224451957,95.2,99.0
108,60.0,99,0.34619957038848975,94.3,99.0
109,60.0,99,0.342854328769666,94.6,99.0
110,60.0,99,0.3395423728610988,94.3,99.0
111,60.0,99,0.33626337146443713,94.3,99.0
112,160.0,99,0.33301699667680906,95.6,99.0
113,60.0,99,0.3298029238580304,95.6,99.0
114,150.0,99,0.3266208315981408,96.5,99.0
115,130.0,99,0.32347040168526264,97.2,99.0
116,60.0,99,0.3203513190737793,96.6,99.0
117,100.0,99,0.3172632718528302,95.0,99.0
118,100.0,99,0.31420595121511996,92.5,99.0
119,60.0,99,0.311179051426037,92.5,99.0
120,120.0,99,0.30818226979308005,93.1,99.0
121,60.0,99,0.3052153066355885,91.9,99.0
122,90.0,99,0.30227786525477407,91.0,99.0
123,60.0,99,0.29936965190405085,89.8,99.0
124,60.0,99,0.29649037575966014,89.8,99.0
125,60.0,99,0.29363974889158817,88.6,99.0
126,120.0,99,0.2908174862347727,89.4,99.0
127,90.0,99,0.28802330556059597,88.9,99.0
128,60.0,99,0.2852569274486622,87.6,99.0
129,90.0,99,0.2825180752588548,87.9,99.0
130,60.0,99,0.27980647510367246,87.3,99.0
131,60.0,99,0.2771218558208399,86.1,99.0
132,60.0,99,0.27446394894619186,86.1,99.0
133,120.0,99,0.27183248868682575,87.3,99.0
134,60.0,99,0.26922721189452276,86.1,99.0
135,150.0,99,0.2666478580394326,87.3,99.0
136,150.0,99,0.26409416918402034,87.8,99.0
137,90.0,99,0.26156588995727226,87.8,99.0
138,60.0,99,0.2590627675291589,88.1,99.0
139,60.0,99,0.2565845515853515,88.4,99.0
140,120.0,99,0.2541309943021904,88.1,99.0
141,60.0,99,0.25170185032190273,88.1,99.0
142,60.0,99,0.24929687672806608,87.5,99.0
143,60.0,99,0.246915833021317,86.9,99.0
144,60.0,99,0.24455848109530054,86.6,99.0
145,120.0,99,0.2422245852128597,86.6,99.0
146,60.0,99,0.23991391198246126,86.6,99.0
147,260.0,99,0.2376262303348566,88.6,99.0
148,120.0,99,0.2353613114999746,89.1,99.0
149,90.0,99,0.23311892898404435,89.1,99.0
150,60.0,99,0.23089885854694553,89.4,99.0
151,60.0,99,0.22870087817978443,89.4,99.0
152,90.0,99,0.22652476808269262,88.8,99.0
153,90.0,99,0.22437031064284702,88.2,99.0
154,120.0,99,0.22223729041270818,89.1,99.0
155,90.0,99,0.22012549408847562,89.4,99.0
156,90.0,99,0.21803471048875708,88.8,99.0
157,90.0,99,0.21596473053345028,88.2,99.0
158,90.0,99,0.21391534722283462,89.1,99.0
159,60.0,99,0.2118863556168713,89.1,99.0
160,90.0,99,0.20987755281470882,87.7,99.0
161,60.0,99,0.20788873793439305,88.0,99.0
162,60.0,99,0.2059197120927785,88.0,99.0
163,90.0,99,0.20397027838564022,88.0,99.0
164,90.0,99,0.20204024186798297,88.0,99.0
165,60.0,99,0.20012940953454655,88.3,99.0
166,60.0,99,0.1982375903005053,88.3,99.0
167,120.0,99,0.1963645949823593,87.4,99.0
168,90.0,99,0.19451023627901587,87.1,99.0
169,90.0,99,0.19267432875305937,86.8,99.0
170,180.0,99,0.19085668881220733,88.0,99.0
171,100.0,99,0.1890571346909509,88.1,99.0
172,60.0,99,0.1872754864323783,88.1,99.0
173,60.0,99,0.18551156587017903,88.1,99.0
174,60.0,99,0.1837651966108269,88.4,99.0
175,60.0,99,0.1820362040159407,88.4,99.0
176,60.0,99,0.18032441518482004,88.1,99.0
177,60.0,99,0.17862965893715535,87.7,99.0
178,120.0,99,0.17695176579590954,88.3,99.0
179,60.0,99,0.1752905679703703,87.4,99.0
180,60.0,99,0.17364589933937066,87.4,99.0
181,60.0,99,0.172017595434677,86.5,99.0
182,160.0,99,0.17040549342454195,86.9,99.0
183,120.0,99,0.16880943209742102,87.5,99.0
184,60.0,99,0.16722925184585147,86.9,99.0
185,90.0,99,0.16566479465049133,86.9,99.0
186,30.0,99,0.1641159040643173,86.3,99.0
187,120.0,99,0.1625824251969801,86.6,99.0
188,60.0,99,0.161064204699315,86.0,99.0
189,120.0,99,0.15956109074800714,86.6,99.0
190,90.0,99,0.1580729330304087,86.6,99.0
191,120.0,99,0.15659958272950783,86.9,99.0
192,120.0,99,0.15514089250904667,87.8,99.0
193,60.0,99,0.1536967164987875,87.5,99.0
194,90.0,99,0.1522669102799259,87.5,99.0
195,90.0,99,0.15085133087064845,87.2,99.0
196,120.0,99,0.14944983671183457,87.2,99.0
197,60.0,99,0.14806228765290044,86.9,99.0
198,60.0,99,0.1466885449377839,86.6,99.0
199,60.0,99,0.14532847119106862,86.3,99.0
200,60.0,99,0.1439819304042466,85.7,99.0
201,90.0,99,0.14264878792211688,85.4,99.0
202,60.0,99,0.1413289104293205,85.4,99.0
203,120.0,99,0.14002216593700811,86.0,99.0
204,60.0,99,0.13872842376964165,85.7,99.0
205,60.0,99,0.1374475545519262,85.1,99.0
206,90.0,99,0.13617943019587256,85.4,99.0
207,120.0,99,0.13492392388798838,86.3,99.0
208,60.0,99,0.13368091007659658,86.3,99.0
209,60.0,99,0.1324502644592803,86.3,99.0
210,60.0,99,0.13123186397045208,86.3,99.0
211,120.0,99,0.13002558676904785,86.9,99.0
212,60.0,99,0.12883131222634217,85.9,99.0
213,60.0,99,0.12764892091388555,85.9,99.0
214,60.0,99,0.1264782945915614,85.0,99.0
215,60.0,99,0.125319316195762,84.3,99.0
216,120.0,99,0.12417186982768189,84.9,99.0
217,60.0,99,0.12303584074172813,84.5,99.0
218,120.0,99,0.12191111533404535,84.7,99.0
219,120.0,99,0.12079758113115559,85.3,99.0
220,60.0,99,0.11969512677871053,84.7,99.0
221,60.0,99,0.11860364203035628,84.7,99.0
222,120.0,99,0.11752301773670837,85.0,99.0
223,90.0,99,0.116453145834437,85.3,99.0
224,60.0,99,0.11539391933546027,85.3,99.0
225,60.0,99,0.11434523231624569,85.3,99.0
226,60.0,99,0.11330697990721733,84.7,99.0
227,120.0,99,0.1122790582822692,85.0,99.0
228,90.0,99,0.11126136464838206,85.3,99.0
229,60.0,99,0.11025379723534455,85.0,99.0
230,60.0,99,0.10925625528557566,85.0,99.0
231,60.0,99,0.1082686390440492,85.0,99.0
232,60.0,99,0.10729084974831793,85.0,99.0
233,60.0,99,0.10632278961863742,84.4,99.0
234,60.0,99,0.10536436184818809,84.4,99.0
235,60.0,99,0.10441547059339411,83.5,99.0
236,60.0,99,0.10347602096433932,82.6,99.0
237,120.0,99,0.10254591901527788,82.9,99.0
238,60.0,99,0.10162507173523985,82.9,99.0
239,60.0,99,0.10071338703872978,82.9,99.0
240,90.0,99,0.09981077375651838,82.6,99.0
241,60.0,99,0.09891714162652515,82.6,99.0
242,120.0,99,0.09803240128479247,83.2,99.0
243,60.0,99,0.09715646425654882,83.2,99.0
244,90.0,99,0.09628924294736148,83.5,99.0
245,60.0,99,0.09543065063437678,82.9,99.0
246,90.0,99,0.09458060145764802,83.2,99.0
247,90.0,99,0.09373901041154904,81.5,99.0
248,160.0,99,0.092905793336274,81.9,99.0
249,60.0,99,0.09208086690942092,81.6,99.0
250,60.0,99,0.0912641486376598,81.6,99.0
251,60.0,99,0.09045555684848275,81.6,99.0
252,60.0,99,0.0896550106820371,81.3,99.0
253,60.0,99,0.08886243008303903,81.0,99.0
254,90.0,99,0.08807773579276819,80.7,99.0
255,90.0,99,0.08730084934114159,80.7,99.0
256,150.0,99,0.08653169303886674,81.3,99.0
257,60.0,99,0.0857701899696724,81.0,99.0
258,60.0,99,0.08501626398261702,80.7,99.0
259,60.0,99,0.0842698396844737,80.7,99.0
260,60.0,99,0.08353084243219053,80.4,99.0
261,100.0,99,0.08279919832542652,80.8,99.0
262,60.0,99,0.08207483419916123,80.8,99.0
263,60.0,99,0.08135767761637844,80.5,99.0
264,60.0,99,0.08064765686082219,80.2,99.0
265,60.0,99,0.0799447009298253,80.2,99.0
266,60.0,99,0.0792487395272088,80.2,99.0
267,60.0,99,0.07855970305625253,79.6,99.0
268,60.0,99,0.07787752261273513,79.3,99.0
269,60.0,99,0.07720212997804382,79.0,99.0
270,150.0,99,0.07653345761235225,78.7,99.0
271,60.0,99,0.07587143864786668,78.3,99.0
272,150.0,99,0.07521600688213892,79.2,99.0
273,60.0,99,0.07456709677144624,79.2,99.0
274,60.0,99,0.07392464342423678,79.2,99.0
275,60.0,99,0.0732885825946405,79.2,99.0
276,60.0,99,0.07265885067604429,79.2,99.0
277,60.0,99,0.07203538469473161,79.2,99.0
278,60.0,99,0.0714181223035847,78.6,99.0
279,90.0,99,0.07080700177585013,78.9,99.0
280,120.0,99,0.07020196199896576,79.5,99.0
281,60.0,99,0.06960294246844981,79.5,99.0
282,60.0,99,0.06900988328184997,78.5,99.0
283,90.0,99,0.06842272513275337,78.2,99.0
284,60.0,99,0.06784140930485581,78.2,99.0
285,60.0,99,0.06726587766609007,77.9,99.0
286,60.0,99,0.06669607266281269,78.2,99.0
287,60.0,99,0.06613193731404843,77.6,99.0
288,60.0,99,0.06557341520579238,77.6,99.0
289,90.0,99,0.06502045048536823,77.3,99.0
290,60.0,99,0.06447298785584316,77.0,99.0
291,90.0,99,0.06393097257049796,76.7,99.0
292,60.0,99,0.06339435042735246,76.1,99.0
293,60.0,99,0.0628630677637451,76.1,99.0
294,60.0,99,0.06233707145096687,75.8,99.0
295,60.0,99,0.06181630888894806,75.5,99.0
296,60.0,99,0.061300728000998575,74.9,99.0
297,60.0,99,0.06079027722859992,74.9,99.0
298,60.0,99,0.060284905526249516,74.9,99.0
299,60.0,99,0.05978456235635595,74.9,99.0
300,60.0,99,0.05928919768418531,74.9,99.0
301,60.0,99,0.05879876197285753,74.6,99.0
302,60.0,99,0.058313206178392835,74.6,99.0
303,60.0,99,0.05783248174480709,74.0,99.0
304,60.0,99,0.057356540599256385,74.0,99.0
305,60.0,99,0.0568853351472295,74.0,99.0
306,120.0,99,0.0564188182677886,74.3,99.0
307,60.0,99,0.05595694330885694,73.7,99.0
308,120.0,99,0.05549966408255377,74.3,99.0
309,60.0,99,0.05504693486057535,74.3,99.0
310,60.0,99,0.05459871036962222,74.3,99.0
311,60.0,99,0.05415494578687179,73.7,99.0
312,90.0,99,0.05371559673549593,74.0,99.0
313,60.0,99,0.053280619280223436,74.0,99.0
314,100.0,99,0.05284996992294624,74.4,99.0
315,60.0,99,0.05242360559836978,74.4,99.0
316,60.0,99,0.052001483669706264,73.8,99.0
317,60.0,99,0.051583561924411096,73.8,99.0
318,60.0,99,0.05116979856996143,73.2,99.0
319,90.0,99,0.050760152229677065,72.9,99.0
320,60.0,99,0.05035458193858254,72.9,99.0
321,60.0,99,0.049953047139310834,72.9,99.0
322,60.0,99,0.04955550767804736,72.3,99.0
323,60.0,99,0.04916192380051474,72.0,99.0
324,120.0,99,0.0487722561479972,72.6,99.0
325,60.0,99,0.04838646575340479,72.6,99.0
326,60.0,99,0.04800451403737654,72.6,99.0
327,60.0,99,0.04762636280442257,72.0,99.0
328,60.0,99,0.04725197423910444,71.7,99.0
329,90.0,99,0.04688131090225365,72.0,99.0
330,60.0,99,0.046514335727227595,72.0,99.0
331,60.0,99,0.046151012016203,72.0,99.0
332,60.0,99,0.04579130343650594,72.0,99.0
333,60.0,99,0.04543517401697875,72.0,99.0
334,60.0,99,0.04508258814438266,72.0,99.0
335,120.0,99,0.04473351055983658,72.6,99.0
336,60.0,99,0.044387906355291176,72.6,99.0
337,60.0,99,0.04404574097003798,72.0,99.0
338,60.0,99,0.04370698018725335,72.0,99.0
339,60.0,99,0.043371590130576676,72.0,99.0
340,60.0,99,0.04303953726072282,71.7,99.0
341,60.0,99,0.042710788372128064,71.7,99.0
342,60.0,99,0.04238531058962962,71.1,99.0
343,60.0,99,0.04206307136517797,71.1,99.0
344,60.0,99,0.04174403847458216,70.8,99.0
345,60.0,99,0.04142818001428726,70.8,99.0
346,60.0,99,0.04111546439818403,70.5,99.0
347,60.0,99,0.04080586035445025,70.2,99.0
348,60.0,99,0.040499336922423565,69.2,99.0
349,60.0,99,0.040195863449505306,69.2,99.0
350,60.0,99,0.039895409588095315,69.2,99.0
351,60.0,99,0.039597945292557044,69.2,99.0
352,60.0,99,0.03930344081621308,69.2,99.0
353,60.0,99,0.03901186670837034,69.2,99.0
354,60.0,99,0.03872319381137508,68.9,99.0
355,60.0,99,0.03843739325769703,68.6,99.0
356,60.0,99,0.03815443646704266,67.7,99.0
357,60.0,99,0.03787429514349709,67.7,99.0
358,60.0,99,0.03759694127269454,67.7,99.0
359,60.0,99,0.037322347119016795,67.7,99.0
360,60.0,99,0.03705048522281963,67.7,99.0
361,60.0,99,0.03678132839768691,67.3,99.0
362,60.0,99,0.036514849727711796,67.3,99.0
363,60.0,99,0.03625102256480524,67.3,99.0
364,60.0,99,0.03598982052603108,67.3,99.0
365,60.0,99,0.0357312174909678,67.3,99.0
366,60.0,99,0.03547518759909634,67.3,99.0
367,120.0,99,0.035221705247214206,67.9,99.0
368,60.0,99,0.03497074508687494,67.9,99.0
369,60.0,99,0.034722282021853394,67.9,99.0
370,60.0,99,0.034476291205635994,67.0,99.0
371,60.0,99,0.034232748038936146,67.0,99.0
372,60.0,99,0.0339916281672342,66.1,99.0
373,60.0,99,0.03375290747834208,66.1,99.0
374,60.0,99,0.033516562099991945,66.1,99.0
375,60.0,99,0.03328256839744902,66.1,99.0
376,60.0,99,0.03305090297114803,66.1,99.0
377,60.0,99,0.03282154265435332,66.1,99.0
378,90.0,99,0.03259446451084204,66.4,99.0
379,60.0,99,0.03236964583261064,66.1,99.0
380,60.0,99,0.03214706413760394,65.5,99.0
381,60.0,99,0.03192669716746694,65.5,99.0
382,60.0,99,0.031708522885318995,65.5,99.0
383,60.0,99,0.031492519473550085,65.2,99.0
384,60.0,99,0.031278665331639026,65.2,99.0
385,60.0,99,0.031066939073993396,65.2,99.0
386,60.0,99,0.030857319527811018,65.2,99.0
387,60.0,99,0.030649785730962567,65.2,99.0
388,60.0,99,0.030444316929895437,65.2,99.0
389,60.0,99,0.030240892577558277,64.9,99.0
390,60.0,99,0.030039492331346347,64.9,99.0
391,60.0,99,0.029840096051067175,64.6,99.0
392,60.0,99,0.029642683796926583,64.6,99.0
393,60.0,99,0.02944723582753464,64.6,99.0
394,60.0,99,0.029253732597931535,64.6,99.0
395,90.0,99,0.029062154757633053,64.9,99.0
396,60.0,99,0.02887248314869552,64.9,99.0
397,90.0,99,0.028684698803799973,65.2,99.0
398,60.0,99,0.02849878294435545,65.2,99.0
399,60.0,99,0.02831471697862105,65.2,99.0
400,60.0,99,0.028132482499846838,65.2,99.0
401,60.0,99,0.027952061284433068,65.2,99.0
402,60.0,99,0.02777343529010782,65.2,99.0
403,60.0,99,0.027596586654122846,65.2,99.0
404,60.0,99,0.027421497691467157,65.2,99.0
405,60.0,99,0.02724815089309858,65.2,99.0
406,60.0,99,0.0270765289241928,64.6,99.0
407,60.0,99,0.026906614622409945,64.6,99.0
408,60.0,99,0.026738390996178224,64.0,99.0
409,60.0,99,0.026571841222994823,64.0,99.0
410,60.0,99,0.026406948647743643,64.0,99.0
411,120.0,99,0.026243696781029717,64.6,99.0
412,60.0,99,0.026082069297530375,64.3,99.0
413,60.0,99,0.02592205003436255,64.3,99.0
414,60.0,99,0.025763622989466578,63.9,99.0
415,60.0,99,0.025606772320005942,63.9,99.0
416,60.0,99,0.025451482340783003,63.9,99.0
417,60.0,99,0.02529773752267042,63.9,99.0
418,60.0,99,0.025145522491058264,63.9,99.0
419,60.0,99,0.02499482202431651,63.6,99.0
420,60.0,99,0.024845621052272927,63.6,99.0
421,60.0,99,0.024697904654705963,63.6,99.0
422,60.0,99,0.024551658059852766,63.6,99.0
423,60.0,99,0.024406866642931964,63.6,99.0
424,60.0,99,0.024263515924681227,63.0,99.0
425,60.0,99,0.024121591569909263,63.0,99.0
426,60.0,99,0.023981079386062323,63.0,99.0
427,60.0,99,0.023841965321804916,63.0,99.0
428,60.0,99,0.023704235465614704,63.0,99.0
429,60.0,99,0.023567876044391298,62.7,99.0
430,60.0,99,0.023432873422078924,62.7,99.0
431,60.0,99,0.02329921409830285,62.7,99.0
432,60.0,99,0.02316688470701933,62.7,99.0
433,60.0,99,0.023035872015178954,62.7,99.0
434,60.0,99,0.022906162921403357,62.7,99.0
435,60.0,99,0.022777744454675064,62.1,99.0
436,60.0,99,0.0226506037730404,62.1,99.0
437,60.0,99,0.02252472816232525,62.1,99.0
438,60.0,99,0.022400105034863643,62.1,99.0
439,60.0,99,0.02227672192823897,62.1,99.0
440,60.0,99,0.02215456650403775,62.1,99.0
441,60.0,99,0.022033626546615788,62.1,99.0
442,60.0,99,0.021913889961876536,62.1,99.0
443,60.0,99,0.02179534477606175,62.1,99.0
444,60.0,99,0.02167797913455405,62.1,99.0
445,60.0,99,0.021561781300691488,62.1,99.0
446,60.0,99,0.02144673965459385,62.1,99.0
447,60.0,99,0.021332842692000656,62.1,99.0
448,60.0,99,0.021220079023120713,62.1,99.0
449,60.0,99,0.02110843737149319,62.1,99.0
450,60.0,99,0.02099790657285988,62.1,99.0
451,60.0,99,0.020888475574048812,62.1,99.0
452,60.0,99,0.020780133431868894,62.1,99.0
453,60.0,99,0.020672869312015653,62.1,99.0
454,120.0,99,0.020566672487987697,62.7,99.0
455,60.0,99,0.02046153234001413,62.7,99.0
456,60.0,99,0.02035743835399253,62.7,99.0
457,60.0,99,0.020254380120437558,62.7,99.0
458,60.0,99,0.02015234733343998,62.7,99.0
459,60.0,99,0.020051329789636065,62.7,99.0
460,60.0,99,0.01995131738718724,62.7,99.0
461,60.0,99,0.019852300124769934,62.7,99.0
462,60.0,99,0.019754268100575387,62.7,99.0
463,60.0,99,0.019657211511319474,62.7,99.0
464,60.0,99,0.0195611206512624,62.7,99.0
465,60.0,99,0.01946598591123807,62.7,99.0
466,60.0,99,0.01937179777769322,62.7,99.0
467,60.0,99,0.019278546831735997,62.1,99.0
468,60.0,99,0.019186223748194096,62.1,99.0
469,60.0,99,0.01909481929468222,62.1,99.0
470,60.0,99,0.019004324330678855,62.1,99.0
471,60.0,99,0.018914729806612192,62.1,99.0
472,60.0,99,0.018826026762955157,62.1,99.0
473,60.0,99,0.018738206329329453,62.1,99.0
474,60.0,99,0.018651259723618557,62.1,99.0
475,60.0,99,0.01856517825108943,62.1,99.0
476,120.0,99,0.018479953303523082,62.7,99.0
477,120.0,99,0.018395576358353725,63.3,99.0
478,60.0,99,0.018312038977816556,63.0,99.0
479,60.0,99,0.018229332808103887,63.0,99.0
480,60.0,99,0.01814744957852983,63.0,99.0
481,60.0,99,0.01806638110070318,63.0,99.0
482,60.0,99,0.01798611926770862,63.0,99.0
483,60.0,99,0.017906656053295947,63.0,99.0
484,60.0,99,0.017827983511077505,63.0,99.0
485,60.0,99,0.01775009377373351,63.0,99.0
486,60.0,99,0.017672979052225327,63.0,99.0
487,60.0,99,0.017596631635016534,63.0,99.0
488,60.0,99,0.01752104388730179,63.0,99.0
489,60.0,99,0.017446208250243338,63.0,99.0
490,60.0,99,0.017372117240215094,63.0,99.0
491,60.0,99,0.01729876344805433,63.0,99.0
492,60.0,99,0.0172261395383207,63.0,99.0
493,60.0,99,0.017154238248562697,63.0,99.0
